soil_moisture_vwc,timestamp,hour,doy,month,hour_sin,hour_cos,doy_sin,doy_cos,month_sin,month_cos,site_name,comid,lat,lon
0.45914805,2025-01-02 11:00:00,11,2,1,0.258819045102521,-0.9659258262890682,0.03439806061360801,0.9994082116062598,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45898914,2025-01-02 12:00:00,12,2,1,1.2246467991473532e-16,-1.0,0.03439806061360801,0.9994082116062598,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45883572,2025-01-02 13:00:00,13,2,1,-0.2588190451025208,-0.9659258262890683,0.03439806061360801,0.9994082116062598,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45863843,2025-01-02 14:00:00,14,2,1,-0.4999999999999998,-0.8660254037844388,0.03439806061360801,0.9994082116062598,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45834923,2025-01-02 15:00:00,15,2,1,-0.7071067811865471,-0.7071067811865479,0.03439806061360801,0.9994082116062598,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4578899,2025-01-02 16:00:00,16,2,1,-0.8660254037844384,-0.5000000000000004,0.03439806061360801,0.9994082116062598,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4573363,2025-01-02 17:00:00,17,2,1,-0.9659258262890683,-0.25881904510252063,0.03439806061360801,0.9994082116062598,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45673108,2025-01-02 18:00:00,18,2,1,-1.0,-1.8369701987210297e-16,0.03439806061360801,0.9994082116062598,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4561106,2025-01-02 19:00:00,19,2,1,-0.9659258262890684,0.2588190451025203,0.03439806061360801,0.9994082116062598,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45555818,2025-01-02 20:00:00,20,2,1,-0.8660254037844386,0.5000000000000001,0.03439806061360801,0.9994082116062598,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45512724,2025-01-02 21:00:00,21,2,1,-0.7071067811865477,0.7071067811865474,0.03439806061360801,0.9994082116062598,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45487726,2025-01-02 22:00:00,22,2,1,-0.5000000000000004,0.8660254037844384,0.03439806061360801,0.9994082116062598,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45475543,2025-01-02 23:00:00,23,2,1,-0.25881904510252157,0.9659258262890681,0.03439806061360801,0.9994082116062598,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4546504,2025-01-03 00:00:00,0,3,1,0.0,1.0,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45456314,2025-01-03 01:00:00,1,3,1,0.25881904510252074,0.9659258262890683,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45448947,2025-01-03 02:00:00,2,3,1,0.49999999999999994,0.8660254037844387,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45442128,2025-01-03 03:00:00,3,3,1,0.7071067811865475,0.7071067811865476,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4543544,2025-01-03 04:00:00,4,3,1,0.8660254037844386,0.5000000000000001,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45429265,2025-01-03 05:00:00,5,3,1,0.9659258262890683,0.25881904510252074,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4542327,2025-01-03 06:00:00,6,3,1,1.0,6.123233995736766e-17,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45417333,2025-01-03 07:00:00,7,3,1,0.9659258262890683,-0.25881904510252063,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.454118,2025-01-03 08:00:00,8,3,1,0.8660254037844387,-0.49999999999999983,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4540646,2025-01-03 09:00:00,9,3,1,0.7071067811865476,-0.7071067811865475,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45400596,2025-01-03 10:00:00,10,3,1,0.49999999999999994,-0.8660254037844387,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4539479,2025-01-03 11:00:00,11,3,1,0.258819045102521,-0.9659258262890682,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45388794,2025-01-03 12:00:00,12,3,1,1.2246467991473532e-16,-1.0,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45382488,2025-01-03 13:00:00,13,3,1,-0.2588190451025208,-0.9659258262890683,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45374012,2025-01-03 14:00:00,14,3,1,-0.4999999999999998,-0.8660254037844388,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4537748,2025-01-03 15:00:00,15,3,1,-0.7071067811865471,-0.7071067811865479,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4534148,2025-01-03 16:00:00,16,3,1,-0.8660254037844384,-0.5000000000000004,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4530393,2025-01-03 17:00:00,17,3,1,-0.9659258262890683,-0.25881904510252063,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45268095,2025-01-03 18:00:00,18,3,1,-1.0,-1.8369701987210297e-16,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4522661,2025-01-03 19:00:00,19,3,1,-0.9659258262890684,0.2588190451025203,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45190513,2025-01-03 20:00:00,20,3,1,-0.8660254037844386,0.5000000000000001,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45162094,2025-01-03 21:00:00,21,3,1,-0.7071067811865477,0.7071067811865474,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45143676,2025-01-03 22:00:00,22,3,1,-0.5000000000000004,0.8660254037844384,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45132685,2025-01-03 23:00:00,23,3,1,-0.25881904510252157,0.9659258262890681,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4512229,2025-01-04 00:00:00,0,4,1,0.0,1.0,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45111585,2025-01-04 01:00:00,1,4,1,0.25881904510252074,0.9659258262890683,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4510126,2025-01-04 02:00:00,2,4,1,0.49999999999999994,0.8660254037844387,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45091343,2025-01-04 03:00:00,3,4,1,0.7071067811865475,0.7071067811865476,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4508214,2025-01-04 04:00:00,4,4,1,0.8660254037844386,0.5000000000000001,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45073295,2025-01-04 05:00:00,5,4,1,0.9659258262890683,0.25881904510252074,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45064998,2025-01-04 06:00:00,6,4,1,1.0,6.123233995736766e-17,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4505682,2025-01-04 07:00:00,7,4,1,0.9659258262890683,-0.25881904510252063,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4504845,2025-01-04 08:00:00,8,4,1,0.8660254037844387,-0.49999999999999983,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45039952,2025-01-04 09:00:00,9,4,1,0.7071067811865476,-0.7071067811865475,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45031667,2025-01-04 10:00:00,10,4,1,0.49999999999999994,-0.8660254037844387,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4502399,2025-01-04 11:00:00,11,4,1,0.258819045102521,-0.9659258262890682,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45017004,2025-01-04 12:00:00,12,4,1,1.2246467991473532e-16,-1.0,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45010185,2025-01-04 13:00:00,13,4,1,-0.2588190451025208,-0.9659258262890683,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45000112,2025-01-04 14:00:00,14,4,1,-0.4999999999999998,-0.8660254037844388,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44983256,2025-01-04 15:00:00,15,4,1,-0.7071067811865471,-0.7071067811865479,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44958222,2025-01-04 16:00:00,16,4,1,-0.8660254037844384,-0.5000000000000004,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4492737,2025-01-04 17:00:00,17,4,1,-0.9659258262890683,-0.25881904510252063,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44892442,2025-01-04 18:00:00,18,4,1,-1.0,-1.8369701987210297e-16,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44856894,2025-01-04 19:00:00,19,4,1,-0.9659258262890684,0.2588190451025203,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4482385,2025-01-04 20:00:00,20,4,1,-0.8660254037844386,0.5000000000000001,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44797444,2025-01-04 21:00:00,21,4,1,-0.7071067811865477,0.7071067811865474,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4478215,2025-01-04 22:00:00,22,4,1,-0.5000000000000004,0.8660254037844384,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44775343,2025-01-04 23:00:00,23,4,1,-0.25881904510252157,0.9659258262890681,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44769573,2025-01-05 00:00:00,0,5,1,0.0,1.0,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44764292,2025-01-05 01:00:00,1,5,1,0.25881904510252074,0.9659258262890683,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44759834,2025-01-05 02:00:00,2,5,1,0.49999999999999994,0.8660254037844387,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.447564,2025-01-05 03:00:00,3,5,1,0.7071067811865475,0.7071067811865476,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44754326,2025-01-05 04:00:00,4,5,1,0.8660254037844386,0.5000000000000001,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44752967,2025-01-05 05:00:00,5,5,1,0.9659258262890683,0.25881904510252074,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44751883,2025-01-05 06:00:00,6,5,1,1.0,6.123233995736766e-17,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44751406,2025-01-05 07:00:00,7,5,1,0.9659258262890683,-0.25881904510252063,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4475094,2025-01-05 08:00:00,8,5,1,0.8660254037844387,-0.49999999999999983,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4475031,2025-01-05 09:00:00,9,5,1,0.7071067811865476,-0.7071067811865475,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44750035,2025-01-05 10:00:00,10,5,1,0.49999999999999994,-0.8660254037844387,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44749892,2025-01-05 11:00:00,11,5,1,0.258819045102521,-0.9659258262890682,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44749618,2025-01-05 12:00:00,12,5,1,1.2246467991473532e-16,-1.0,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4474945,2025-01-05 13:00:00,13,5,1,-0.2588190451025208,-0.9659258262890683,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44748378,2025-01-05 14:00:00,14,5,1,-0.4999999999999998,-0.8660254037844388,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44776046,2025-01-05 15:00:00,15,5,1,-0.7071067811865471,-0.7071067811865479,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4475956,2025-01-05 16:00:00,16,5,1,-0.8660254037844384,-0.5000000000000004,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44765556,2025-01-05 17:00:00,17,5,1,-0.9659258262890683,-0.25881904510252063,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44833267,2025-01-05 18:00:00,18,5,1,-1.0,-1.8369701987210297e-16,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4483179,2025-01-05 19:00:00,19,5,1,-0.9659258262890684,0.2588190451025203,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4487033,2025-01-05 20:00:00,20,5,1,-0.8660254037844386,0.5000000000000001,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44885457,2025-01-05 21:00:00,21,5,1,-0.7071067811865477,0.7071067811865474,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44885957,2025-01-05 22:00:00,22,5,1,-0.5000000000000004,0.8660254037844384,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4488331,2025-01-05 23:00:00,23,5,1,-0.25881904510252157,0.9659258262890681,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44889295,2025-01-06 00:00:00,0,6,1,0.0,1.0,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4489329,2025-01-06 01:00:00,1,6,1,0.25881904510252074,0.9659258262890683,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.44966614,2025-01-06 02:00:00,2,6,1,0.49999999999999994,0.8660254037844387,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45025253,2025-01-06 03:00:00,3,6,1,0.7071067811865475,0.7071067811865476,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4502598,2025-01-06 04:00:00,4,6,1,0.8660254037844386,0.5000000000000001,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45106828,2025-01-06 05:00:00,5,6,1,0.9659258262890683,0.25881904510252074,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.45642722,2025-01-06 06:00:00,6,6,1,1.0,6.123233995736766e-17,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4734391,2025-01-06 07:00:00,7,6,1,0.9659258262890683,-0.25881904510252063,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47536075,2025-01-06 08:00:00,8,6,1,0.8660254037844387,-0.49999999999999983,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.483701,2025-01-06 09:00:00,9,6,1,0.7071067811865476,-0.7071067811865475,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.49872375,2025-01-06 10:00:00,10,6,1,0.49999999999999994,-0.8660254037844387,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4952687,2025-01-06 11:00:00,11,6,1,0.258819045102521,-0.9659258262890682,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.49824035,2025-01-06 12:00:00,12,6,1,1.2246467991473532e-16,-1.0,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.46519816,2025-01-06 13:00:00,13,6,1,-0.2588190451025208,-0.9659258262890683,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4655316,2025-01-06 14:00:00,14,6,1,-0.4999999999999998,-0.8660254037844388,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.46761513,2025-01-06 15:00:00,15,6,1,-0.7071067811865471,-0.7071067811865479,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4705552,2025-01-06 16:00:00,16,6,1,-0.8660254037844384,-0.5000000000000004,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4733653,2025-01-06 17:00:00,17,6,1,-0.9659258262890683,-0.25881904510252063,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47489524,2025-01-06 18:00:00,18,6,1,-1.0,-1.8369701987210297e-16,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47518015,2025-01-06 19:00:00,19,6,1,-0.9659258262890684,0.2588190451025203,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47485912,2025-01-06 20:00:00,20,6,1,-0.8660254037844386,0.5000000000000001,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47446465,2025-01-06 21:00:00,21,6,1,-0.7071067811865477,0.7071067811865474,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4741218,2025-01-06 22:00:00,22,6,1,-0.5000000000000004,0.8660254037844384,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47385347,2025-01-06 23:00:00,23,6,1,-0.25881904510252157,0.9659258262890681,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47360384,2025-01-07 00:00:00,0,7,1,0.0,1.0,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47337437,2025-01-07 01:00:00,1,7,1,0.25881904510252074,0.9659258262890683,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47316396,2025-01-07 02:00:00,2,7,1,0.49999999999999994,0.8660254037844387,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47297287,2025-01-07 03:00:00,3,7,1,0.7071067811865475,0.7071067811865476,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4727937,2025-01-07 04:00:00,4,7,1,0.8660254037844386,0.5000000000000001,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4726262,2025-01-07 05:00:00,5,7,1,0.9659258262890683,0.25881904510252074,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47246802,2025-01-07 06:00:00,6,7,1,1.0,6.123233995736766e-17,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47231507,2025-01-07 07:00:00,7,7,1,0.9659258262890683,-0.25881904510252063,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4721607,2025-01-07 08:00:00,8,7,1,0.8660254037844387,-0.49999999999999983,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47200954,2025-01-07 09:00:00,9,7,1,0.7071067811865476,-0.7071067811865475,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47186708,2025-01-07 10:00:00,10,7,1,0.49999999999999994,-0.8660254037844387,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47172666,2025-01-07 11:00:00,11,7,1,0.258819045102521,-0.9659258262890682,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4715929,2025-01-07 12:00:00,12,7,1,1.2246467991473532e-16,-1.0,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47146487,2025-01-07 13:00:00,13,7,1,-0.2588190451025208,-0.9659258262890683,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47130847,2025-01-07 14:00:00,14,7,1,-0.4999999999999998,-0.8660254037844388,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47110033,2025-01-07 15:00:00,15,7,1,-0.7071067811865471,-0.7071067811865479,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4708258,2025-01-07 16:00:00,16,7,1,-0.8660254037844384,-0.5000000000000004,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47050238,2025-01-07 17:00:00,17,7,1,-0.9659258262890683,-0.25881904510252063,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.47015226,2025-01-07 18:00:00,18,7,1,-1.0,-1.8369701987210297e-16,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.46979916,2025-01-07 19:00:00,19,7,1,-0.9659258262890684,0.2588190451025203,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.4694835,2025-01-07 20:00:00,20,7,1,-0.8660254037844386,0.5000000000000001,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.46922708,2025-01-07 21:00:00,21,7,1,-0.7071067811865477,0.7071067811865474,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.46905804,2025-01-07 22:00:00,22,7,1,-0.5000000000000004,0.8660254037844384,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.46895456,2025-01-07 23:00:00,23,7,1,-0.25881904510252157,0.9659258262890681,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.46885657,2025-01-08 00:00:00,0,8,1,0.0,1.0,0.13718540405660057,0.9905453876091833,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.46876562,2025-01-08 01:00:00,1,8,1,0.25881904510252074,0.9659258262890683,0.13718540405660057,0.9905453876091833,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
0.46868467,2025-01-08 02:00:00,2,8,1,0.49999999999999994,0.8660254037844387,0.13718540405660057,0.9905453876091833,0.49999999999999994,0.8660254037844387,"Watauga River, NC",19743430,36.215,-81.687
